IS_OBSERVED,SOURCE,TARGET,TYPE,EVENT_INTERVAL_ID,EVENT,INTEGER_TIME,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,num.actors,individual.activity,dyadic.activity,closure,female,diff.female
0,|CM|BO|,,,,318,317,318,317,84,2,0,0,0,0,0
0,|FE|BS|,,,,318,317,318,317,84,2,0,0,0,0,0
0,|DA|MP|,,,,318,317,318,317,84,2,5,0,0,2,0
0,|XB|GP|,,,,318,317,318,317,84,2,1,0,0,0,0
0,|BZ|SP|,,,,318,317,318,317,84,2,3,0,0,1,1
0,|PL|VI|,,,,318,317,318,317,84,2,2,0,0,2,0
0,|PO|TG|,,,,318,317,318,317,84,2,2,0,0,1,1
0,|AZ|GU|,,,,318,317,318,317,84,2,1,0,0,1,1
0,|SN|BL|,,,,318,317,318,317,84,2,7,0,0,0,0
1,|CO|JV|,,chapter,2.4.1,319,318,319,318,85,2,47,3,12,1,1
0,|JD|CV|,,,,320,319,320,319,85,2,1,0,0,0,0
0,|FN|SP|,,,,320,319,320,319,85,2,20,2,12,2,0
0,|FV|QU|,,,,320,319,320,319,85,2,5,0,0,1,1
0,|SC|MV|,,,,320,319,320,319,85,2,1,0,0,1,1
0,|MB|BU|,,,,320,319,320,319,85,2,9,0,0,2,0
0,|CN|PG|,,,,320,319,320,319,85,2,3,0,2,0,0
0,|FF|MC|,,,,320,319,320,319,85,2,3,0,0,0,0
0,|PO|GG|,,,,320,319,320,319,85,2,3,0,0,1,1
0,|PG|SS|,,,,320,319,320,319,85,2,5,0,2,1,1
0,|GA|GU|,,,,320,319,320,319,85,2,0,0,0,0,0
0,|LI|GR|,,,,320,319,320,319,85,2,4,0,0,0,0
0,|MM|JD|,,,,320,319,320,319,85,2,0,0,0,0,0
0,|CL|MM|,,,,320,319,320,319,85,2,1,0,0,1,1
0,|DA|BO|,,,,320,319,320,319,85,2,5,0,0,1,1
0,|TH|AZ|,,,,320,319,320,319,85,2,9,1,8,1,1
0,|MT|FF|,,,,320,319,320,319,85,2,5,0,2,1,1
0,|SP|GA|,,,,320,319,320,319,85,2,2,0,0,1,1
0,|MA|CM|,,,,320,319,320,319,85,2,0,0,0,0,0
0,|EN|VI|,,,,320,319,320,319,85,2,2,0,0,1,1
0,|MR|EN|,,,,320,319,320,319,85,2,1,0,0,1,1
1,|CO|JV|,,chapter,2.4.2,321,320,321,320,86,2,49,4,12,1,1
0,|CN|EP|,,,,322,321,322,321,86,2,3,0,2,1,1
0,|MP|MY|,,,,322,321,322,321,86,2,19,0,0,1,1
0,|TH|TM|,,,,322,321,322,321,86,2,15,5,14,1,1
0,|JU|EP|,,,,322,321,322,321,86,2,4,0,2,1,1
0,|XB|BS|,,,,322,321,322,321,86,2,0,0,0,0,0
0,|CO|MM|,,,,322,321,322,321,86,2,9,0,0,1,1
0,|QU|CO|,,,,322,321,322,321,86,2,9,0,0,1,1
0,|CO|BA|,,,,322,321,322,321,86,2,9,0,0,1,1
0,|PG|MR|,,,,322,321,322,321,86,2,2,0,2,1,1
0,|TM|BU|,,,,322,321,322,321,86,2,7,0,0,2,0
0,|MR|ZE|,,,,322,321,322,321,86,2,5,0,0,2,0
0,|QU|MA|,,,,322,321,322,321,86,2,0,0,0,0,0
0,|TM|MP|,,,,322,321,322,321,86,2,7,0,0,2,0
0,|AZ|XB|,,,,322,321,322,321,86,2,1,0,0,1,1
0,|TG|PG|,,,,322,321,322,321,86,2,1,0,0,0,0
0,|ME|BA|,,,,322,321,322,321,86,2,10,0,0,1,1
0,|ME|SC|,,,,322,321,322,321,86,2,11,0,2,1,1
0,|BU|PO|,,,,322,321,322,321,86,2,2,0,0,2,0
0,|CN|EN|,,,,322,321,322,321,86,2,2,0,0,0,0
0,|GA|SN|,,,,322,321,322,321,86,2,2,0,0,0,0
1,|CO|JV|LL|,,chapter,2.4.3,323,322,323,322,87,3,51,5,12,2,2
0,|CO|LI|PO|,,,,325,324,325,324,87,3,16,0,6,2,2
0,|MN|PG|AZ|,,,,325,324,325,324,87,3,2,0,2,2,2
0,|CR|BM|CC|,,,,325,324,325,324,87,3,5,1,16,0,0
0,|AZ|EN|PO|,,,,325,324,325,324,87,3,3,0,2,2,2
0,|VI|GP|MY|,,,,325,324,325,324,87,3,22,0,0,1,2
0,|FT|PL|MG|,,,,325,324,325,324,87,3,5,0,0,2,2
0,|BL|BS|CC|,,,,325,324,325,324,87,3,7,0,0,0,0
0,|MR|CO|GA|,,,,325,324,325,324,87,3,11,0,2,2,2
0,|BM|CL|ME|,,,,325,324,325,324,87,3,14,1,12,2,2
0,|MO|FT|DA|,,,,325,324,325,324,87,3,10,3,38,1,2
0,|JL|BS|CH|,,,,325,324,325,324,87,3,4,0,2,0,0
0,|PL|BB|TH|,,,,325,324,325,324,87,3,8,0,0,1,2
0,|BJ|MA|FT|,,,,325,324,325,324,87,3,5,0,0,0,0
0,|GA|MR|BS|,,,,325,324,325,324,87,3,1,0,0,1,2
0,|MV|MY|BO|,,,,325,324,325,324,87,3,19,0,0,1,2
0,|QU|PG|JU|,,,,325,324,325,324,87,3,4,0,2,0,0
0,|MP|LI|XB|,,,,325,324,325,324,87,3,4,0,0,1,2
0,|MC|ME|MM|,,,,325,324,325,324,87,3,11,1,8,1,2
0,|EN|LP|GU|,,,,325,324,325,324,87,3,0,0,0,0,0
0,|LI|MR|BJ|,,,,325,324,325,324,87,3,5,0,0,1,2
1,|LL|JV|CO|,,chapter,2.4.4,326,325,326,325,88,3,54,8,18,2,2
0,|JA|JO|CN|,,,,328,327,328,327,88,3,10,0,6,0,0
0,|MN|MB|SN|,,,,328,327,328,327,88,3,11,0,4,2,2
0,|QU|CL|CR|,,,,328,327,328,327,88,3,1,0,0,1,2
0,|MO|PO|SN|,,,,328,327,328,327,88,3,4,0,0,1,2
0,|JL|JV|BS|,,,,328,327,328,327,88,3,43,1,4,0,0
0,|JP|PO|BA|,,,,328,327,328,327,88,3,2,0,0,1,2
0,|LL|FF|MY|,,,,328,327,328,327,88,3,22,0,6,1,2
0,|BS|CR|FF|,,,,328,327,328,327,88,3,2,0,0,0,0
0,|MV|LP|JV|,,,,328,327,328,327,88,3,42,0,0,1,2
0,|BL|SC|CL|,,,,328,327,328,327,88,3,7,0,0,1,2
0,|FA|BA|PG|,,,,328,327,328,327,88,3,5,0,0,0,0
0,|VI|GP|GT|,,,,328,327,328,327,88,3,3,0,0,1,2
0,|XB|GT|GA|,,,,328,327,328,327,88,3,0,0,0,0,0
0,|MB|TS|PL|,,,,328,327,328,327,88,3,9,0,0,3,0
0,|FN|PG|BZ|,,,,328,327,328,327,88,3,20,0,4,1,2
0,|BZ|GG|GI|,,,,328,327,328,327,88,3,2,0,0,0,0
0,|BA|EP|MT|,,,,328,327,328,327,88,3,4,0,2,2,2
0,|GG|GE|MO|,,,,328,327,328,327,88,3,2,0,2,0,0
0,|BR|MP|CR|,,,,328,327,328,327,88,3,2,0,0,1,2
0,|MA|CC|BB|,,,,328,327,328,327,88,3,2,0,0,0,0
1,|JA|JV|CO|LL|,,chapter,2.4.5,329,328,329,328,89,4,65,17,60,2,4
0,|CV|MA|NP|MO|,,,,332,331,332,331,89,4,7,0,4,0,0
0,|GA|FA|BO|JO|,,,,332,331,332,331,89,4,4,0,0,0,0
0,|GU|MA|GA|DA|,,,,332,331,332,331,89,4,5,0,0,1,3
0,|MO|TS|CC|MB|,,,,332,331,332,331,89,4,11,0,4,2,4
0,|BZ|MP|MY|PG|,,,,332,331,332,331,89,4,21,0,2,1,3
0,|MA|CO|SC|MP|,,,,332,331,332,331,89,4,13,0,2,2,4
0,|SN|BR|JP|ZE|,,,,332,331,332,331,89,4,8,0,0,1,3
0,|MC|JA|CR|BT|,,,,332,331,332,331,89,4,9,0,0,1,3
0,|BO|GA|BL|JU|,,,,332,331,332,331,89,4,8,0,0,0,0
0,|MA|MN|ME|FN|,,,,332,331,332,331,89,4,28,0,8,3,3
0,|MV|SN|MB|QU|,,,,332,331,332,331,89,4,11,0,4,2,4
0,|PO|IS|TG|BA|,,,,332,331,332,331,89,4,3,0,2,1,3
0,|QU|GR|BR|BL|,,,,332,331,332,331,89,4,7,0,0,0,0
0,|GU|SS|CN|CO|,,,,332,331,332,331,89,4,18,0,14,2,4
0,|MC|MM|XA|QU|,,,,332,331,332,331,89,4,1,0,0,0,0
0,|QU|EP|SS|CV|,,,,332,331,332,331,89,4,6,0,2,2,4
0,|GR|IS|GP|MI|,,,,332,331,332,331,89,4,2,0,0,1,3
0,|FT|LI|MO|CV|,,,,332,331,332,331,89,4,10,4,40,0,0
0,|PG|JP|CN|ZE|,,,,332,331,332,331,89,4,7,0,2,1,3
0,|CL|PL|ME|BO|,,,,332,331,332,331,89,4,11,1,8,3,3
1,|CO|JV|,,chapter,2.5.1,333,332,333,332,90,2,57,8,20,1,1
0,|JD|BT|,,,,334,333,334,333,90,2,0,0,0,1,1
0,|PO|CC|,,,,334,333,334,333,90,2,4,0,4,1,1
0,|BL|MA|,,,,334,333,334,333,90,2,5,0,0,0,0
0,|JL|GA|,,,,334,333,334,333,90,2,1,0,0,0,0
0,|FV|ME|,,,,334,333,334,333,90,2,15,0,0,2,0
0,|MN|MT|,,,,334,333,334,333,90,2,3,0,0,2,0
0,|FV|CL|,,,,334,333,334,333,90,2,6,0,0,2,0
0,|LP|MR|,,,,334,333,334,333,90,2,1,0,0,1,1
0,|PL|MP|,,,,334,333,334,333,90,2,0,0,0,2,0
0,|XB|EP|,,,,334,333,334,333,90,2,1,0,0,1,1
0,|CV|GU|,,,,334,333,334,333,90,2,1,0,0,0,0
0,|FT|GU|,,,,334,333,334,333,90,2,5,0,0,0,0
0,|JA|MY|,,,,334,333,334,333,90,2,28,0,8,0,0
0,|MB|BZ|,,,,334,333,334,333,90,2,10,0,0,1,1
0,|CC|VI|,,,,334,333,334,333,90,2,4,0,0,1,1
0,|MP|CM|,,,,334,333,334,333,90,2,0,0,0,1,1
0,|SN|EP|,,,,334,333,334,333,90,2,3,0,0,1,1
0,|AZ|BL|,,,,334,333,334,333,90,2,6,0,0,1,1
0,|FV|FF|,,,,334,333,334,333,90,2,7,0,0,1,1
0,|GE|GG|,,,,334,333,334,333,90,2,2,0,2,0,0
1,|CO|JV|,,chapter,2.5.2,335,334,335,334,91,2,59,9,20,1,1
0,|EN|PL|,,,,336,335,336,335,91,2,0,0,0,1,1
0,|BM|MY|,,,,336,335,336,335,91,2,22,0,4,0,0
0,|ZE|SP|,,,,336,335,336,335,91,2,6,0,4,2,0
0,|QU|SS|,,,,336,335,336,335,91,2,4,0,0,1,1
0,|FV|MT|,,,,336,335,336,335,91,2,8,0,4,2,0
0,|PG|SC|,,,,336,335,336,335,91,2,2,0,2,0,0
0,|BZ|MB|,,,,336,335,336,335,91,2,10,0,0,1,1
0,|PL|GR|,,,,336,335,336,335,91,2,0,0,0,1,1
0,|MN|MB|,,,,336,335,336,335,91,2,9,0,0,2,0
0,|MT|LI|,,,,336,335,336,335,91,2,7,0,4,1,1
0,|SN|PG|,,,,336,335,336,335,91,2,3,0,0,0,0
0,|FT|XA|,,,,336,335,336,335,91,2,5,0,0,0,0
0,|MT|ZE|,,,,336,335,336,335,91,2,7,0,4,2,0
0,|BL|DA|,,,,336,335,336,335,91,2,10,4,38,1,1
0,|MG|GP|,,,,336,335,336,335,91,2,1,0,0,1,1
0,|NP|TG|,,,,336,335,336,335,91,2,6,0,0,0,0
0,|MB|FV|,,,,336,335,336,335,91,2,14,0,0,2,0
0,|MT|CN|,,,,336,335,336,335,91,2,5,0,2,1,1
0,|MR|GG|,,,,336,335,336,335,91,2,2,0,0,1,1
0,|DA|QU|,,,,336,335,336,335,91,2,5,0,0,1,1
1,|CO|JV|,,chapter,2.5.3,337,336,337,336,92,2,61,10,20,1,1
0,|XB|LP|,,,,338,337,338,337,92,2,0,0,0,0,0
0,|XA|GP|,,,,338,337,338,337,92,2,1,0,0,0,0
0,|FN|SS|,,,,338,337,338,337,92,2,22,4,14,2,0
0,|SP|BT|,,,,338,337,338,337,92,2,2,0,0,2,0
0,|GI|DA|,,,,338,337,338,337,92,2,5,0,0,1,1
0,|ZE|CC|,,,,338,337,338,337,92,2,6,0,0,1,1
0,|BZ|FT|,,,,338,337,338,337,92,2,6,0,0,0,0
0,|MN|BA|,,,,338,337,338,337,92,2,0,0,0,1,1
0,|MN|BS|,,,,338,337,338,337,92,2,0,0,0,1,1
0,|JU|GR|,,,,338,337,338,337,92,2,3,0,0,0,0
0,|BL|GG|,,,,338,337,338,337,92,2,6,0,0,0,0
0,|PG|JA|,,,,338,337,338,337,92,2,10,0,2,0,0
0,|TM|SN|,,,,338,337,338,337,92,2,9,0,0,1,1
0,|BO|CL|,,,,338,337,338,337,92,2,1,0,0,1,1
0,|LP|BL|,,,,338,337,338,337,92,2,5,0,0,0,0
0,|GT|EP|,,,,338,337,338,337,92,2,1,0,0,1,1
0,|JO|BZ|,,,,338,337,338,337,92,2,1,0,0,0,0
0,|BA|FN|,,,,338,337,338,337,92,2,18,0,0,1,1
0,|MY|GI|,,,,338,337,338,337,92,2,19,0,0,0,0
0,|SC|MR|,,,,338,337,338,337,92,2,2,0,2,1,1
1,|CO|JV|,,chapter,2.5.4,339,338,339,338,93,2,63,11,20,1,1
0,|HL|JL|,,,,340,339,340,339,93,2,1,0,0,1,1
0,|MY|IS|,,,,340,339,340,339,93,2,20,0,2,0,0
0,|JV|GG|,,,,340,339,340,339,93,2,48,0,2,0,0
0,|PO|LL|,,,,340,339,340,339,93,2,5,0,6,2,0
0,|LP|NP|,,,,340,339,340,339,93,2,6,0,0,0,0
0,|PL|EN|,,,,340,339,340,339,93,2,0,0,0,1,1
0,|IS|MG|,,,,340,339,340,339,93,2,1,0,0,1,1
0,|FE|JL|,,,,340,339,340,339,93,2,1,0,0,0,0
0,|JP|DA|,,,,340,339,340,339,93,2,5,0,0,1,1
0,|BO|FV|,,,,340,339,340,339,93,2,5,0,0,1,1
0,|AZ|EP|,,,,340,339,340,339,93,2,2,1,8,2,0
0,|MO|BL|,,,,340,339,340,339,93,2,5,0,0,0,0
0,|BA|GE|,,,,340,339,340,339,93,2,1,0,0,0,0
0,|EN|SN|,,,,340,339,340,339,93,2,2,0,0,0,0
0,|MY|CL|,,,,340,339,340,339,93,2,20,1,8,1,1
0,|BM|AZ|,,,,340,339,340,339,93,2,4,0,2,1,1
0,|ZE|MV|,,,,340,339,340,339,93,2,4,0,0,2,0
0,|MI|QU|,,,,340,339,340,339,93,2,0,0,0,1,1
0,|CR|MR|,,,,340,339,340,339,93,2,1,0,0,1,1
0,|BJ|SS|,,,,340,339,340,339,93,2,4,0,0,1,1
1,|CO|JV|,,chapter,2.5.5,341,340,341,340,94,2,65,12,20,1,1
0,|LI|MG|,,,,342,341,342,341,94,2,4,0,0,1,1
0,|MG|CC|,,,,342,341,342,341,94,2,2,0,0,1,1
0,|GE|CC|,,,,342,341,342,341,94,2,3,0,0,0,0
0,|SP|BA|,,,,342,341,342,341,94,2,2,0,0,1,1
0,|MO|SP|,,,,342,341,342,341,94,2,2,0,0,1,1
0,|ZE|JA|,,,,342,341,342,341,94,2,13,0,8,1,1
0,|EP|TM|,,,,342,341,342,341,94,2,8,1,8,2,0
0,|CH|MC|,,,,342,341,342,341,94,2,4,0,0,0,0
0,|BU|MA|,,,,342,341,342,341,94,2,0,0,0,1,1
0,|MP|CV|,,,,342,341,342,341,94,2,1,0,0,1,1
0,|PG|CM|,,,,342,341,342,341,94,2,1,0,0,0,0
0,|MM|EN|,,,,342,341,342,341,94,2,0,0,0,0,0
0,|GP|MC|,,,,342,341,342,341,94,2,2,0,0,0,0
0,|JL|MB|,,,,342,341,342,341,94,2,10,0,2,1,1
0,|MP|DA|,,,,342,341,342,341,94,2,5,0,0,2,0
0,|TS|BR|,,,,342,341,342,341,94,2,2,0,0,1,1
0,|BS|JP|,,,,342,341,342,341,94,2,0,0,0,0,0
0,|TH|PL|,,,,342,341,342,341,94,2,8,0,0,1,1
0,|MR|PO|,,,,342,341,342,341,94,2,3,0,2,2,0
0,|PG|NP|,,,,342,341,342,341,94,2,7,0,0,0,0
1,|CO|JV|,,chapter,2.5.6,343,342,343,342,95,2,67,13,20,1,1
0,|BB|BO|,,,,344,343,344,343,95,2,0,0,0,0,0
0,|BR|TG|,,,,344,343,344,343,95,2,2,0,0,0,0
0,|PL|MA|,,,,344,343,344,343,95,2,0,0,0,1,1
0,|SS|SN|,,,,344,343,344,343,95,2,6,0,0,1,1
0,|MN|MV|,,,,344,343,344,343,95,2,0,0,0,2,0
0,|BJ|HL|,,,,344,343,344,343,95,2,0,0,0,1,1
0,|BM|LI|,,,,344,343,344,343,95,2,7,0,2,0,0
0,|MN|GU|,,,,344,343,344,343,95,2,0,0,0,1,1
0,|LP|SP|,,,,344,343,344,343,95,2,2,0,0,1,1
0,|JO|MC|,,,,344,343,344,343,95,2,1,0,0,0,0
0,|JP|TH|,,,,344,343,344,343,95,2,8,0,0,0,0
0,|LP|FA|,,,,344,343,344,343,95,2,4,0,0,0,0
0,|BO|SP|,,,,344,343,344,343,95,2,2,0,0,1,1
0,|NP|BT|,,,,344,343,344,343,95,2,6,0,0,1,1
0,|MT|LL|,,,,344,343,344,343,95,2,6,0,2,2,0
0,|JV|LI|,,,,344,343,344,343,95,2,53,0,6,0,0
0,|EN|MY|,,,,344,343,344,343,95,2,19,0,0,0,0
0,|JU|JA|,,,,344,343,344,343,95,2,12,0,8,0,0
0,|HL|CO|,,,,344,343,344,343,95,2,18,0,0,2,0
0,|MO|JA|,,,,344,343,344,343,95,2,9,0,0,0,0
1,|CO|JV|,,chapter,2.5.7,345,344,345,344,96,2,69,14,20,1,1
0,|CM|QU|,,,,346,345,346,345,96,2,0,0,0,0,0
0,|PO|CR|,,,,346,345,346,345,96,2,2,0,0,1,1
0,|HL|GP|,,,,346,345,346,345,96,2,1,0,0,1,1
0,|PG|NP|,,,,346,345,346,345,96,2,7,0,0,0,0
0,|SC|XA|,,,,346,345,346,345,96,2,1,0,0,0,0
0,|MB|JU|,,,,346,345,346,345,96,2,12,0,4,1,1
0,|NP|MR|,,,,346,345,346,345,96,2,7,0,0,1,1
0,|CR|BL|,,,,346,345,346,345,96,2,5,0,0,0,0
0,|XA|BO|,,,,346,345,346,345,96,2,0,0,0,0,0
0,|AZ|FN|,,,,346,345,346,345,96,2,19,0,6,2,0
0,|PG|MY|,,,,346,345,346,345,96,2,20,0,2,0,0
0,|AZ|ZE|,,,,346,345,346,345,96,2,5,0,0,2,0
0,|GR|CO|,,,,346,345,346,345,96,2,19,0,0,1,1
0,|FE|VI|,,,,346,345,346,345,96,2,2,0,0,1,1
0,|VI|MM|,,,,346,345,346,345,96,2,2,0,0,1,1
0,|GU|EN|,,,,346,345,346,345,96,2,0,0,0,0,0
0,|TH|BJ|,,,,346,345,346,345,96,2,8,0,0,0,0
0,|BB|MA|,,,,346,345,346,345,96,2,0,0,0,0,0
0,|BJ|BU|,,,,346,345,346,345,96,2,0,0,0,1,1
0,|BB|JA|,,,,346,345,346,345,96,2,9,0,0,0,0
1,|JV|FF|,,chapter,2.5.8,347,346,347,346,97,2,53,1,2,0,0
0,|BT|MO|,,,,348,347,348,347,97,2,0,0,0,1,1
0,|QU|GG|,,,,348,347,348,347,97,2,1,0,0,0,0
0,|VI|MG|,,,,348,347,348,347,97,2,2,0,0,2,0
0,|CH|TM|,,,,348,347,348,347,97,2,10,0,4,1,1
0,|CM|MO|,,,,348,347,348,347,97,2,0,0,0,0,0
0,|ZE|TG|,,,,348,347,348,347,97,2,4,0,0,1,1
0,|ME|FE|,,,,348,347,348,347,97,2,10,0,0,1,1
0,|GT|SN|,,,,348,347,348,347,97,2,2,0,0,0,0
0,|GU|CC|,,,,348,347,348,347,97,2,2,0,0,0,0
0,|CH|XA|,,,,348,347,348,347,97,2,3,0,0,0,0
0,|BJ|BZ|,,,,348,347,348,347,97,2,1,0,0,0,0
0,|JV|CR|,,,,348,347,348,347,97,2,51,0,0,0,0
0,|HL|FF|,,,,348,347,348,347,97,2,2,0,0,1,1
0,|GE|BL|,,,,348,347,348,347,97,2,6,0,0,0,0
0,|SS|BT|,,,,348,347,348,347,97,2,4,0,0,2,0
0,|CH|JD|,,,,348,347,348,347,97,2,3,0,0,0,0
0,|LL|QU|,,,,348,347,348,347,97,2,3,0,0,1,1
0,|GT|CO|,,,,348,347,348,347,97,2,20,0,0,1,1
0,|SN|GI|,,,,348,347,348,347,97,2,2,0,0,0,0
0,|QU|FE|,,,,348,347,348,347,97,2,0,0,0,0,0
1,|JV|FF|,,chapter,2.5.9,349,348,349,348,98,2,55,2,2,0,0
0,|TG|CO|,,,,350,349,350,349,98,2,20,0,0,1,1
0,|BZ|MB|,,,,350,349,350,349,98,2,10,0,0,1,1
0,|MA|ME|,,,,350,349,350,349,98,2,10,0,0,1,1
0,|GG|MG|,,,,350,349,350,349,98,2,1,0,0,1,1
0,|BR|XA|,,,,350,349,350,349,98,2,2,0,0,0,0
0,|MV|PL|,,,,350,349,350,349,98,2,0,0,0,2,0
0,|GG|MC|,,,,350,349,350,349,98,2,2,0,2,0,0
0,|AZ|PG|,,,,350,349,350,349,98,2,2,0,2,1,1
0,|BM|HL|,,,,350,349,350,349,98,2,3,0,0,1,1
0,|MR|CV|,,,,350,349,350,349,98,2,2,0,0,1,1
0,|MB|MG|,,,,350,349,350,349,98,2,9,0,0,2,0
0,|CR|JV|,,,,350,349,350,349,98,2,52,0,0,0,0
0,|SC|BZ|,,,,350,349,350,349,98,2,2,0,0,0,0
0,|MA|TH|,,,,350,349,350,349,98,2,8,0,0,0,0
0,|GE|BO|,,,,350,349,350,349,98,2,1,0,0,0,0
0,|MR|GT|,,,,350,349,350,349,98,2,1,0,0,1,1
0,|FV|MB|,,,,350,349,350,349,98,2,14,0,0,2,0
0,|MY|TM|,,,,350,349,350,349,98,2,26,0,4,1,1
0,|JU|PL|,,,,350,349,350,349,98,2,3,0,0,1,1
0,|MT|SP|,,,,350,349,350,349,98,2,5,0,6,2,0
1,|JA|TH|LL|JV|,,chapter,2.5.10,351,350,351,350,99,4,73,14,74,1,3
0,|CH|MV|BU|BR|,,,,354,353,354,353,99,4,5,2,18,2,4
0,|MI|SP|EN|GR|,,,,354,353,354,353,99,4,2,0,0,2,4
0,|BB|XA|FE|PO|,,,,354,353,354,353,99,4,2,0,0,1,3
0,|XA|BZ|MP|PO|,,,,354,353,354,353,99,4,3,0,0,2,4
0,|JL|MG|MO|TH|,,,,354,353,354,353,99,4,9,0,2,1,3
0,|GA|BM|FF|FN|,,,,354,353,354,353,99,4,25,1,20,1,3
0,|PL|PG|BJ|MO|,,,,354,353,354,353,99,4,1,0,0,1,3
0,|MY|GU|LI|CL|,,,,354,353,354,353,99,4,24,1,8,1,3
0,|AZ|LP|IS|LL|,,,,354,353,354,353,99,4,5,0,8,2,4
0,|BA|TH|BZ|BB|,,,,354,353,354,353,99,4,9,1,0,0,0
0,|SN|GU|LL|JL|,,,,354,353,354,353,99,4,6,0,2,1,3
0,|BB|MN|CN|MO|,,,,354,353,354,353,99,4,2,0,0,1,3
0,|BU|GR|SC|BS|,,,,354,353,354,353,99,4,1,0,0,1,3
0,|MM|MN|QU|FA|,,,,354,353,354,353,99,4,4,0,0,1,3
0,|GI|LP|GA|PO|,,,,354,353,354,353,99,4,2,0,0,1,3
0,|LL|BU|PL|TM|,,,,354,353,354,353,99,4,10,0,10,4,0
0,|GI|JV|FT|PG|,,,,354,353,354,353,99,4,59,1,6,0,0
0,|EP|CH|CO|CN|,,,,354,353,354,353,99,4,26,3,40,2,4
0,|PL|EN|ME|MR|,,,,354,353,354,353,99,4,11,0,2,3,3
0,|BL|EN|BS|BM|,,,,354,353,354,353,99,4,8,0,2,0,0
1,|MI|,,chapter,2.6.7,355,354,355,354,100,1,0,0,0,1,0
0,|LP|,,,,355,354,355,354,100,1,0,0,0,0,0
0,|BR|,,,,355,354,355,354,100,1,2,0,0,0,0
0,|BU|,,,,355,354,355,354,100,1,0,0,0,1,0
0,|GP|,,,,355,354,355,354,100,1,1,0,0,0,0
0,|BL|,,,,355,354,355,354,100,1,5,0,0,0,0
0,|GE|,,,,355,354,355,354,100,1,1,0,0,0,0
0,|MP|,,,,355,354,355,354,100,1,0,0,0,1,0
0,|GR|,,,,355,354,355,354,100,1,0,0,0,0,0
0,|JD|,,,,355,354,355,354,100,1,0,0,0,0,0
0,|JA|,,,,355,354,355,354,100,1,10,0,0,0,0
0,|FF|,,,,355,354,355,354,100,1,4,0,0,0,0
0,|AZ|,,,,355,354,355,354,100,1,1,0,0,1,0
0,|SC|,,,,355,354,355,354,100,1,1,0,0,0,0
0,|CV|,,,,355,354,355,354,100,1,1,0,0,0,0
0,|MN|,,,,355,354,355,354,100,1,0,0,0,1,0
0,|GG|,,,,355,354,355,354,100,1,1,0,0,0,0
0,|SN|,,,,355,354,355,354,100,1,2,0,0,0,0
0,|HL|,,,,355,354,355,354,100,1,0,0,0,1,0
0,|MA|,,,,355,354,355,354,100,1,0,0,0,0,0
0,|MT|,,,,355,354,355,354,100,1,3,0,0,1,0
1,|JV|FF|,,chapter,2.8.1,356,355,356,355,101,2,58,3,2,0,0
0,|JV|GU|,,,,357,356,357,356,101,2,54,0,0,0,0
0,|TM|SP|,,,,357,356,357,356,101,2,9,0,6,2,0
0,|MB|JA|,,,,357,356,357,356,101,2,19,0,4,1,1
0,|MV|MB|,,,,357,356,357,356,101,2,9,0,0,2,0
0,|AZ|GT|,,,,357,356,357,356,101,2,1,0,0,1,1
0,|NP|HL|,,,,357,356,357,356,101,2,6,0,0,1,1
0,|GE|CN|,,,,357,356,357,356,101,2,3,0,0,0,0
0,|MP|EN|,,,,357,356,357,356,101,2,0,0,0,1,1
0,|TG|MC|,,,,357,356,357,356,101,2,1,0,0,0,0
0,|XB|CH|,,,,357,356,357,356,101,2,3,0,0,0,0
0,|MT|GE|,,,,357,356,357,356,101,2,4,0,0,1,1
0,|MV|JL|,,,,357,356,357,356,101,2,1,0,0,1,1
0,|PL|BJ|,,,,357,356,357,356,101,2,0,0,0,1,1
0,|SP|PO|,,,,357,356,357,356,101,2,4,1,10,2,0
0,|MC|PG|,,,,357,356,357,356,101,2,2,0,0,0,0
0,|LL|SN|,,,,357,356,357,356,101,2,6,0,0,1,1
0,|XA|QU|,,,,357,356,357,356,101,2,0,0,0,0,0
0,|GG|JO|,,,,357,356,357,356,101,2,1,0,0,0,0
0,|VI|BR|,,,,357,356,357,356,101,2,4,0,0,1,1
0,|TS|CV|,,,,357,356,357,356,101,2,1,0,0,1,1
1,|FF|MI|,,chapter,2.8.2,358,357,358,357,102,2,6,0,0,1,1
0,|JL|GE|,,,,359,358,359,358,102,2,2,0,0,0,0
0,|CM|JU|,,,,359,358,359,358,102,2,3,0,0,0,0
0,|HL|FV|,,,,359,358,359,358,102,2,5,0,0,2,0
0,|LP|CM|,,,,359,358,359,358,102,2,0,0,0,0,0
0,|LP|MC|,,,,359,358,359,358,102,2,1,0,0,0,0
0,|CM|LI|,,,,359,358,359,358,102,2,4,0,0,0,0
0,|CV|MC|,,,,359,358,359,358,102,2,2,0,6,0,0
0,|PL|JA|,,,,359,358,359,358,102,2,10,0,0,1,1
0,|LP|GP|,,,,359,358,359,358,102,2,1,0,0,0,0
0,|GE|CC|,,,,359,358,359,358,102,2,3,0,0,0,0
0,|JP|SP|,,,,359,358,359,358,102,2,2,0,0,1,1
0,|CL|EP|,,,,359,358,359,358,102,2,2,0,0,2,0
0,|PO|MC|,,,,359,358,359,358,102,2,3,0,0,1,1
0,|BZ|QU|,,,,359,358,359,358,102,2,1,0,0,0,0
0,|ZE|IS|,,,,359,358,359,358,102,2,5,0,0,1,1
