IS_OBSERVED,SOURCE,TARGET,TYPE,EVENT_INTERVAL_ID,EVENT,INTEGER_TIME,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,num.actors,individual.activity,dyadic.activity,closure,female,diff.female
0,|TG|,,,,286,285,286,285,67,1,0,0,0,0,0
0,|BT|,,,,286,285,286,285,67,1,0,0,0,1,0
0,|PL|,,,,286,285,286,285,67,1,0,0,0,1,0
1,|NP|,,chapter,2.1.7,287,286,287,286,68,1,2,0,0,0,0
0,|VI|,,,,287,286,287,286,68,1,2,0,0,1,0
0,|JD|,,,,287,286,287,286,68,1,0,0,0,0,0
0,|IS|,,,,287,286,287,286,68,1,1,0,0,0,0
0,|MI|,,,,287,286,287,286,68,1,0,0,0,1,0
0,|BA|,,,,287,286,287,286,68,1,0,0,0,0,0
0,|GE|,,,,287,286,287,286,68,1,1,0,0,0,0
0,|PG|,,,,287,286,287,286,68,1,1,0,0,0,0
0,|HL|,,,,287,286,287,286,68,1,0,0,0,1,0
0,|ME|,,,,287,286,287,286,68,1,10,0,0,1,0
0,|TG|,,,,287,286,287,286,68,1,0,0,0,0,0
0,|CO|,,,,287,286,287,286,68,1,1,0,0,1,0
0,|GU|,,,,287,286,287,286,68,1,0,0,0,0,0
0,|BT|,,,,287,286,287,286,68,1,0,0,0,1,0
0,|LL|,,,,287,286,287,286,68,1,0,0,0,1,0
0,|MA|,,,,287,286,287,286,68,1,0,0,0,0,0
0,|PO|,,,,287,286,287,286,68,1,2,0,0,1,0
0,|MN|,,,,287,286,287,286,68,1,0,0,0,1,0
0,|FT|,,,,287,286,287,286,68,1,5,0,0,0,0
0,|BR|,,,,287,286,287,286,68,1,2,0,0,0,0
0,|JU|,,,,287,286,287,286,68,1,3,0,0,0,0
1,|NP|,,chapter,2.1.8,288,287,288,287,69,1,3,0,0,0,0
0,|GU|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|PG|,,,,288,287,288,287,69,1,1,0,0,0,0
0,|TG|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|MM|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|QU|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|LP|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|ME|,,,,288,287,288,287,69,1,10,0,0,1,0
0,|SN|,,,,288,287,288,287,69,1,2,0,0,0,0
0,|BT|,,,,288,287,288,287,69,1,0,0,0,1,0
0,|CL|,,,,288,287,288,287,69,1,1,0,0,1,0
0,|BZ|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|JA|,,,,288,287,288,287,69,1,8,0,0,0,0
0,|JV|,,,,288,287,288,287,69,1,33,0,0,0,0
0,|PO|,,,,288,287,288,287,69,1,2,0,0,1,0
0,|MN|,,,,288,287,288,287,69,1,0,0,0,1,0
0,|GP|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|FT|,,,,288,287,288,287,69,1,5,0,0,0,0
0,|LI|,,,,288,287,288,287,69,1,4,0,0,0,0
0,|BB|,,,,288,287,288,287,69,1,0,0,0,0,0
0,|MV|,,,,288,287,288,287,69,1,0,0,0,1,0
1,|NP|,,chapter,2.1.9,289,288,289,288,70,1,4,0,0,0,0
0,|LI|,,,,289,288,289,288,70,1,4,0,0,0,0
0,|VI|,,,,289,288,289,288,70,1,2,0,0,1,0
0,|CC|,,,,289,288,289,288,70,1,2,0,0,0,0
0,|MG|,,,,289,288,289,288,70,1,0,0,0,1,0
0,|CV|,,,,289,288,289,288,70,1,1,0,0,0,0
0,|JU|,,,,289,288,289,288,70,1,3,0,0,0,0
0,|BZ|,,,,289,288,289,288,70,1,0,0,0,0,0
0,|MR|,,,,289,288,289,288,70,1,1,0,0,1,0
0,|JL|,,,,289,288,289,288,70,1,1,0,0,0,0
0,|SS|,,,,289,288,289,288,70,1,4,0,0,1,0
0,|CN|,,,,289,288,289,288,70,1,2,0,0,0,0
0,|EN|,,,,289,288,289,288,70,1,0,0,0,0,0
0,|PO|,,,,289,288,289,288,70,1,2,0,0,1,0
0,|JV|,,,,289,288,289,288,70,1,33,0,0,0,0
0,|MT|,,,,289,288,289,288,70,1,3,0,0,1,0
0,|FA|,,,,289,288,289,288,70,1,4,0,0,0,0
0,|PL|,,,,289,288,289,288,70,1,0,0,0,1,0
0,|EP|,,,,289,288,289,288,70,1,0,0,0,1,0
0,|MY|,,,,289,288,289,288,70,1,19,0,0,0,0
0,|MB|,,,,289,288,289,288,70,1,9,0,0,1,0
1,|NP|,,chapter,2.1.10,290,289,290,289,71,1,5,0,0,0,0
0,|VI|,,,,290,289,290,289,71,1,2,0,0,1,0
0,|QU|,,,,290,289,290,289,71,1,0,0,0,0,0
0,|PG|,,,,290,289,290,289,71,1,1,0,0,0,0
0,|SN|,,,,290,289,290,289,71,1,2,0,0,0,0
0,|BR|,,,,290,289,290,289,71,1,2,0,0,0,0
0,|BL|,,,,290,289,290,289,71,1,5,0,0,0,0
0,|JD|,,,,290,289,290,289,71,1,0,0,0,0,0
0,|MI|,,,,290,289,290,289,71,1,0,0,0,1,0
0,|FV|,,,,290,289,290,289,71,1,5,0,0,1,0
0,|JP|,,,,290,289,290,289,71,1,0,0,0,0,0
0,|PO|,,,,290,289,290,289,71,1,2,0,0,1,0
0,|MG|,,,,290,289,290,289,71,1,0,0,0,1,0
0,|ZE|,,,,290,289,290,289,71,1,4,0,0,1,0
0,|JL|,,,,290,289,290,289,71,1,1,0,0,0,0
0,|MO|,,,,290,289,290,289,71,1,0,0,0,0,0
0,|TG|,,,,290,289,290,289,71,1,0,0,0,0,0
0,|MT|,,,,290,289,290,289,71,1,3,0,0,1,0
0,|MC|,,,,290,289,290,289,71,1,1,0,0,0,0
0,|BM|,,,,290,289,290,289,71,1,3,0,0,0,0
0,|MM|,,,,290,289,290,289,71,1,0,0,0,0,0
1,|TH|GP|,,chapter,2.1.19,291,290,291,290,72,2,2,0,0,0,0
0,|VI|JO|,,,,292,291,292,291,72,2,2,0,0,1,1
0,|JA|JL|,,,,292,291,292,291,72,2,9,0,2,0,0
0,|MP|BR|,,,,292,291,292,291,72,2,2,0,0,1,1
0,|GP|CC|,,,,292,291,292,291,72,2,2,0,0,0,0
0,|FN|MN|,,,,292,291,292,291,72,2,18,0,0,2,0
0,|EP|MY|,,,,292,291,292,291,72,2,19,0,0,1,1
0,|GA|GE|,,,,292,291,292,291,72,2,1,0,0,0,0
0,|MB|FT|,,,,292,291,292,291,72,2,14,0,0,1,1
0,|MP|MM|,,,,292,291,292,291,72,2,0,0,0,1,1
0,|AZ|BJ|,,,,292,291,292,291,72,2,0,0,0,1,1
0,|MB|MP|,,,,292,291,292,291,72,2,9,0,0,2,0
0,|MB|BM|,,,,292,291,292,291,72,2,12,0,4,1,1
0,|TS|FV|,,,,292,291,292,291,72,2,5,0,0,2,0
0,|LI|CO|,,,,292,291,292,291,72,2,5,0,0,1,1
0,|SP|FT|,,,,292,291,292,291,72,2,7,0,4,1,1
0,|LL|IS|,,,,292,291,292,291,72,2,1,0,0,1,1
0,|MG|MB|,,,,292,291,292,291,72,2,9,0,0,2,0
0,|BR|FE|,,,,292,291,292,291,72,2,2,0,0,0,0
0,|SS|TG|,,,,292,291,292,291,72,2,4,0,0,1,1
0,|BR|BZ|,,,,292,291,292,291,72,2,2,0,0,0,0
1,|JV|,,chapter,2.2.1,293,292,293,292,73,1,33,0,0,0,0
0,|CN|,,,,293,292,293,292,73,1,2,0,0,0,0
0,|TH|,,,,293,292,293,292,73,1,3,0,0,0,0
0,|TM|,,,,293,292,293,292,73,1,2,0,0,1,0
0,|MN|,,,,293,292,293,292,73,1,0,0,0,1,0
0,|CL|,,,,293,292,293,292,73,1,1,0,0,1,0
0,|MY|,,,,293,292,293,292,73,1,19,0,0,0,0
0,|SC|,,,,293,292,293,292,73,1,1,0,0,0,0
0,|GR|,,,,293,292,293,292,73,1,0,0,0,0,0
0,|BO|,,,,293,292,293,292,73,1,0,0,0,0,0
0,|CR|,,,,293,292,293,292,73,1,0,0,0,0,0
0,|SS|,,,,293,292,293,292,73,1,4,0,0,1,0
0,|MI|,,,,293,292,293,292,73,1,0,0,0,1,0
0,|MB|,,,,293,292,293,292,73,1,9,0,0,1,0
0,|IS|,,,,293,292,293,292,73,1,1,0,0,0,0
0,|CO|,,,,293,292,293,292,73,1,1,0,0,1,0
0,|AZ|,,,,293,292,293,292,73,1,0,0,0,1,0
0,|DA|,,,,293,292,293,292,73,1,5,0,0,1,0
0,|MC|,,,,293,292,293,292,73,1,1,0,0,0,0
0,|LI|,,,,293,292,293,292,73,1,4,0,0,0,0
0,|TG|,,,,293,292,293,292,73,1,0,0,0,0,0
1,|TH|BZ|,,chapter,2.2.2,294,293,294,293,74,2,3,0,0,0,0
0,|LP|FA|,,,,295,294,295,294,74,2,4,0,0,0,0
0,|FF|IS|,,,,295,294,295,294,74,2,3,0,2,0,0
0,|EN|CV|,,,,295,294,295,294,74,2,1,0,0,0,0
0,|LL|VI|,,,,295,294,295,294,74,2,2,0,0,2,0
0,|BZ|GA|,,,,295,294,295,294,74,2,0,0,0,0,0
0,|BJ|CM|,,,,295,294,295,294,74,2,0,0,0,0,0
0,|MR|LL|,,,,295,294,295,294,74,2,1,0,0,2,0
0,|GU|TM|,,,,295,294,295,294,74,2,2,0,0,1,1
0,|FN|CN|,,,,295,294,295,294,74,2,20,0,6,1,1
0,|PG|JO|,,,,295,294,295,294,74,2,1,0,0,0,0
0,|FV|SC|,,,,295,294,295,294,74,2,6,0,0,1,1
0,|MO|MI|,,,,295,294,295,294,74,2,0,0,0,1,1
0,|MA|XA|,,,,295,294,295,294,74,2,0,0,0,0,0
0,|SP|MT|,,,,295,294,295,294,74,2,5,0,6,2,0
0,|GP|BU|,,,,295,294,295,294,74,2,1,0,0,1,1
0,|BU|SN|,,,,295,294,295,294,74,2,2,0,0,1,1
0,|BL|LI|,,,,295,294,295,294,74,2,9,4,40,0,0
0,|CL|BU|,,,,295,294,295,294,74,2,1,0,0,2,0
0,|BJ|MP|,,,,295,294,295,294,74,2,0,0,0,1,1
0,|TM|FE|,,,,295,294,295,294,74,2,2,0,0,1,1
1,|CO|,,chapter,2.3.1,296,295,296,295,75,1,1,0,0,1,0
0,|BB|,,,,296,295,296,295,75,1,0,0,0,0,0
0,|LP|,,,,296,295,296,295,75,1,0,0,0,0,0
0,|JU|,,,,296,295,296,295,75,1,3,0,0,0,0
0,|GP|,,,,296,295,296,295,75,1,1,0,0,0,0
0,|BO|,,,,296,295,296,295,75,1,0,0,0,0,0
0,|GI|,,,,296,295,296,295,75,1,0,0,0,0,0
0,|FT|,,,,296,295,296,295,75,1,5,0,0,0,0
0,|SN|,,,,296,295,296,295,75,1,2,0,0,0,0
0,|TS|,,,,296,295,296,295,75,1,0,0,0,1,0
0,|LL|,,,,296,295,296,295,75,1,0,0,0,1,0
0,|AZ|,,,,296,295,296,295,75,1,0,0,0,1,0
0,|BZ|,,,,296,295,296,295,75,1,1,0,0,0,0
0,|FN|,,,,296,295,296,295,75,1,18,0,0,1,0
0,|BS|,,,,296,295,296,295,75,1,0,0,0,0,0
0,|NP|,,,,296,295,296,295,75,1,6,0,0,0,0
0,|BR|,,,,296,295,296,295,75,1,2,0,0,0,0
0,|MA|,,,,296,295,296,295,75,1,0,0,0,0,0
0,|TH|,,,,296,295,296,295,75,1,4,0,0,0,0
0,|ME|,,,,296,295,296,295,75,1,10,0,0,1,0
0,|VI|,,,,296,295,296,295,75,1,2,0,0,1,0
1,|TH|TM|,,chapter,2.3.2,297,296,297,296,76,2,6,2,4,1,1
0,|BA|CH|,,,,298,297,298,297,76,2,3,0,0,0,0
0,|BZ|SS|,,,,298,297,298,297,76,2,5,0,0,1,1
0,|BR|GG|,,,,298,297,298,297,76,2,3,0,0,0,0
0,|GI|CO|,,,,298,297,298,297,76,2,2,0,0,1,1
0,|BT|BR|,,,,298,297,298,297,76,2,2,0,0,1,1
0,|MC|BM|,,,,298,297,298,297,76,2,4,0,0,0,0
0,|MV|GI|,,,,298,297,298,297,76,2,0,0,0,1,1
0,|CV|PO|,,,,298,297,298,297,76,2,3,0,0,1,1
0,|CM|MR|,,,,298,297,298,297,76,2,1,0,0,1,1
0,|JP|MI|,,,,298,297,298,297,76,2,0,0,0,1,1
0,|BR|MA|,,,,298,297,298,297,76,2,2,0,0,0,0
0,|MP|ME|,,,,298,297,298,297,76,2,10,0,0,2,0
0,|VI|BL|,,,,298,297,298,297,76,2,7,0,4,1,1
0,|JA|FV|,,,,298,297,298,297,76,2,13,0,8,1,1
0,|MY|MN|,,,,298,297,298,297,76,2,19,0,0,1,1
0,|BS|BZ|,,,,298,297,298,297,76,2,1,0,0,0,0
0,|AZ|CH|,,,,298,297,298,297,76,2,3,0,0,1,1
0,|BJ|PO|,,,,298,297,298,297,76,2,2,0,0,1,1
0,|GI|LL|,,,,298,297,298,297,76,2,0,0,0,1,1
0,|QU|FE|,,,,298,297,298,297,76,2,0,0,0,0,0
1,|TM|CO|,,chapter,2.3.3,299,298,299,298,77,2,5,1,2,2,0
0,|JV|GI|,,,,300,299,300,299,77,2,34,0,0,0,0
0,|LP|GP|,,,,300,299,300,299,77,2,1,0,0,0,0
0,|GG|SC|,,,,300,299,300,299,77,2,2,0,0,0,0
0,|CH|EP|,,,,300,299,300,299,77,2,3,0,0,1,1
0,|CC|MP|,,,,300,299,300,299,77,2,2,0,0,1,1
0,|MM|PL|,,,,300,299,300,299,77,2,0,0,0,1,1
0,|BR|GI|,,,,300,299,300,299,77,2,2,0,0,0,0
0,|IS|NP|,,,,300,299,300,299,77,2,7,0,0,0,0
0,|VI|CM|,,,,300,299,300,299,77,2,2,0,0,1,1
0,|MR|BR|,,,,300,299,300,299,77,2,3,0,2,1,1
0,|CV|LI|,,,,300,299,300,299,77,2,5,0,0,0,0
0,|AZ|MB|,,,,300,299,300,299,77,2,9,0,0,2,0
0,|FN|GP|,,,,300,299,300,299,77,2,19,0,2,1,1
0,|MN|GT|,,,,300,299,300,299,77,2,0,0,0,1,1
0,|GR|BR|,,,,300,299,300,299,77,2,2,0,0,0,0
0,|SC|LL|,,,,300,299,300,299,77,2,1,0,0,1,1
0,|MR|SC|,,,,300,299,300,299,77,2,2,0,2,1,1
0,|BU|JV|,,,,300,299,300,299,77,2,34,0,0,1,1
0,|TM|GI|,,,,300,299,300,299,77,2,3,0,0,1,1
0,|IS|MY|,,,,300,299,300,299,77,2,20,0,2,0,0
1,|TM|CO|,,chapter,2.3.4,301,300,301,300,78,2,7,2,2,2,0
0,|BO|FF|,,,,302,301,302,301,78,2,2,0,0,0,0
0,|BL|JL|,,,,302,301,302,301,78,2,6,0,0,0,0
0,|JU|VI|,,,,302,301,302,301,78,2,5,0,0,1,1
0,|BO|BJ|,,,,302,301,302,301,78,2,0,0,0,0,0
0,|GA|SN|,,,,302,301,302,301,78,2,2,0,0,0,0
0,|BJ|MB|,,,,302,301,302,301,78,2,9,0,0,1,1
0,|BZ|CR|,,,,302,301,302,301,78,2,1,0,0,0,0
0,|BM|MN|,,,,302,301,302,301,78,2,3,0,0,1,1
0,|HL|TM|,,,,302,301,302,301,78,2,4,0,0,2,0
0,|TG|AZ|,,,,302,301,302,301,78,2,0,0,0,1,1
0,|MV|MB|,,,,302,301,302,301,78,2,9,0,0,2,0
0,|GA|BJ|,,,,302,301,302,301,78,2,0,0,0,0,0
0,|MN|JA|,,,,302,301,302,301,78,2,8,0,0,1,1
0,|TH|JL|,,,,302,301,302,301,78,2,6,0,0,0,0
0,|DA|JP|,,,,302,301,302,301,78,2,5,0,0,1,1
0,|MN|MV|,,,,302,301,302,301,78,2,0,0,0,2,0
0,|BO|HL|,,,,302,301,302,301,78,2,0,0,0,1,1
0,|GP|HL|,,,,302,301,302,301,78,2,1,0,0,1,1
0,|PG|GR|,,,,302,301,302,301,78,2,1,0,0,0,0
0,|CO|ZE|,,,,302,301,302,301,78,2,7,0,0,2,0
1,|CO|,,chapter,2.3.5,303,302,303,302,79,1,4,0,0,1,0
0,|GR|,,,,303,302,303,302,79,1,0,0,0,0,0
0,|BR|,,,,303,302,303,302,79,1,2,0,0,0,0
0,|PL|,,,,303,302,303,302,79,1,0,0,0,1,0
0,|GP|,,,,303,302,303,302,79,1,1,0,0,0,0
0,|AZ|,,,,303,302,303,302,79,1,0,0,0,1,0
0,|NP|,,,,303,302,303,302,79,1,6,0,0,0,0
0,|MA|,,,,303,302,303,302,79,1,0,0,0,0,0
0,|LI|,,,,303,302,303,302,79,1,4,0,0,0,0
0,|MI|,,,,303,302,303,302,79,1,0,0,0,1,0
0,|BO|,,,,303,302,303,302,79,1,0,0,0,0,0
0,|SS|,,,,303,302,303,302,79,1,4,0,0,1,0
0,|SN|,,,,303,302,303,302,79,1,2,0,0,0,0
0,|MT|,,,,303,302,303,302,79,1,3,0,0,1,0
0,|CL|,,,,303,302,303,302,79,1,1,0,0,1,0
0,|MR|,,,,303,302,303,302,79,1,1,0,0,1,0
0,|MN|,,,,303,302,303,302,79,1,0,0,0,1,0
0,|ME|,,,,303,302,303,302,79,1,10,0,0,1,0
0,|CR|,,,,303,302,303,302,79,1,0,0,0,0,0
0,|JA|,,,,303,302,303,302,79,1,8,0,0,0,0
0,|BU|,,,,303,302,303,302,79,1,0,0,0,1,0
1,|JV|CO|,,chapter,2.3.6,304,303,304,303,80,2,39,0,0,1,1
0,|MY|JP|,,,,305,304,305,304,80,2,19,0,0,0,0
0,|MB|CR|,,,,305,304,305,304,80,2,9,0,0,1,1
0,|LI|FE|,,,,305,304,305,304,80,2,4,0,0,0,0
0,|BO|ME|,,,,305,304,305,304,80,2,10,0,0,1,1
0,|BM|BZ|,,,,305,304,305,304,80,2,4,0,0,0,0
0,|TM|FA|,,,,305,304,305,304,80,2,9,0,2,1,1
0,|BU|MB|,,,,305,304,305,304,80,2,9,0,0,2,0
0,|GI|MP|,,,,305,304,305,304,80,2,0,0,0,1,1
0,|BJ|QU|,,,,305,304,305,304,80,2,0,0,0,0,0
0,|MA|MI|,,,,305,304,305,304,80,2,0,0,0,1,1
0,|XA|SP|,,,,305,304,305,304,80,2,2,0,0,1,1
0,|MO|CH|,,,,305,304,305,304,80,2,3,0,0,0,0
0,|BJ|XA|,,,,305,304,305,304,80,2,0,0,0,0,0
0,|GA|GE|,,,,305,304,305,304,80,2,1,0,0,0,0
0,|TS|BU|,,,,305,304,305,304,80,2,0,0,0,2,0
0,|MB|QU|,,,,305,304,305,304,80,2,9,0,0,1,1
0,|HL|BL|,,,,305,304,305,304,80,2,5,0,0,1,1
0,|MC|CL|,,,,305,304,305,304,80,2,2,1,8,1,1
0,|EN|GA|,,,,305,304,305,304,80,2,0,0,0,0,0
0,|MR|CC|,,,,305,304,305,304,80,2,3,0,2,1,1
1,|CO|JV|,,chapter,2.3.7,306,305,306,305,81,2,41,1,0,1,1
0,|JV|HL|,,,,307,306,307,306,81,2,35,0,0,1,1
0,|MT|PG|,,,,307,306,307,306,81,2,4,0,2,1,1
0,|BR|MV|,,,,307,306,307,306,81,2,2,0,0,1,1
0,|MA|BZ|,,,,307,306,307,306,81,2,1,0,0,0,0
0,|LL|LI|,,,,307,306,307,306,81,2,4,0,0,1,1
0,|TH|XB|,,,,307,306,307,306,81,2,5,0,0,0,0
0,|TH|CR|,,,,307,306,307,306,81,2,5,0,0,0,0
0,|BM|BA|,,,,307,306,307,306,81,2,3,0,0,0,0
0,|MM|PL|,,,,307,306,307,306,81,2,0,0,0,1,1
0,|JD|HL|,,,,307,306,307,306,81,2,0,0,0,1,1
0,|MO|FE|,,,,307,306,307,306,81,2,0,0,0,0,0
0,|SC|CL|,,,,307,306,307,306,81,2,2,0,0,1,1
0,|LI|XB|,,,,307,306,307,306,81,2,4,0,0,0,0
0,|XB|BS|,,,,307,306,307,306,81,2,0,0,0,0,0
0,|MM|JL|,,,,307,306,307,306,81,2,1,0,0,0,0
0,|MM|IS|,,,,307,306,307,306,81,2,1,0,0,0,0
0,|JV|IS|,,,,307,306,307,306,81,2,36,1,0,0,0
0,|MG|TM|,,,,307,306,307,306,81,2,5,0,0,2,0
0,|XB|JA|,,,,307,306,307,306,81,2,8,0,0,0,0
0,|ZE|MG|,,,,307,306,307,306,81,2,4,0,0,2,0
1,|TM|JV|CO|TH|EP|AZ|,,chapter,2.3.8,308,307,308,307,82,6,53,9,22,4,8
0,|CL|BU|BM|AZ|FF|GG|,,,,313,312,313,312,82,6,7,0,6,3,9
0,|FE|BT|JD|PG|FT|GE|,,,,313,312,313,312,82,6,7,0,0,1,5
0,|SC|MA|TH|CO|BM|FF|,,,,313,312,313,312,82,6,18,1,24,1,5
0,|LL|GP|MY|FE|JD|CO|,,,,313,312,313,312,82,6,27,0,6,2,8
0,|GA|CV|AZ|CM|LL|JU|,,,,313,312,313,312,82,6,4,0,0,2,8
0,|GI|LP|JL|GU|JU|AZ|,,,,313,312,313,312,82,6,4,0,2,1,5
0,|BB|AZ|CH|SC|TM|BA|,,,,313,312,313,312,82,6,9,0,2,2,8
0,|MT|BB|ZE|XA|BZ|JD|,,,,313,312,313,312,82,6,8,0,4,2,8
0,|GA|EP|MO|GG|JU|SC|,,,,313,312,313,312,82,6,5,0,2,1,5
0,|XB|CN|GA|GR|CH|SN|,,,,313,312,313,312,82,6,7,2,18,0,0
0,|MA|JL|AZ|FE|EP|LI|,,,,313,312,313,312,82,6,5,0,0,2,8
0,|PO|GI|MI|BZ|MY|TH|,,,,313,312,313,312,82,6,27,1,6,2,8
0,|GU|MB|BS|AZ|GT|ME|,,,,313,312,313,312,82,6,19,7,28,3,9
0,|BR|EN|BS|LI|CO|FT|,,,,313,312,313,312,82,6,18,4,44,1,5
0,|QU|FN|MI|TM|MT|GE|,,,,313,312,313,312,82,6,27,3,8,4,8
0,|CO|FN|CV|MN|LL|GP|,,,,313,312,313,312,82,6,27,0,12,4,8
0,|GU|PO|LI|EN|LL|MT|,,,,313,312,313,312,82,6,9,0,10,3,9
0,|HL|PL|MR|TG|ME|CL|,,,,313,312,313,312,82,6,12,1,10,5,5
0,|AZ|BB|MR|FV|SN|BU|,,,,313,312,313,312,82,6,8,0,0,4,8
0,|GA|QU|SC|MG|BU|EN|,,,,313,312,313,312,82,6,1,0,0,2,8
1,|TM|JV|TH|,,chapter,2.3.9,314,313,314,313,83,3,49,6,38,1,2
0,|HL|BU|SP|,,,,316,315,316,315,83,3,2,0,0,3,0
0,|FA|FE|MY|,,,,316,315,316,315,83,3,23,0,0,0,0
0,|JA|JD|FV|,,,,316,315,316,315,83,3,13,0,8,1,2
0,|EP|JP|ME|,,,,316,315,316,315,83,3,11,0,2,2,2
0,|CM|DA|ME|,,,,316,315,316,315,83,3,15,0,0,2,2
0,|JL|MO|SP|,,,,316,315,316,315,83,3,3,0,2,1,2
0,|HL|TG|BZ|,,,,316,315,316,315,83,3,1,0,0,1,2
0,|MY|XA|BA|,,,,316,315,316,315,83,3,19,0,0,0,0
0,|BJ|MB|FV|,,,,316,315,316,315,83,3,14,0,0,2,2
0,|PO|MY|GU|,,,,316,315,316,315,83,3,21,0,4,1,2
0,|PL|BU|TS|,,,,316,315,316,315,83,3,0,0,0,3,0
0,|MV|BS|GT|,,,,316,315,316,315,83,3,0,0,0,1,2
0,|CL|GP|BU|,,,,316,315,316,315,83,3,2,0,0,2,2
0,|AZ|MP|CO|,,,,316,315,316,315,83,3,9,1,8,3,0
0,|SN|SP|MY|,,,,316,315,316,315,83,3,23,2,4,1,2
0,|CH|ME|SP|,,,,316,315,316,315,83,3,15,0,14,2,2
0,|BM|ZE|JV|,,,,316,315,316,315,83,3,44,2,28,1,2
0,|GT|EN|MG|,,,,316,315,316,315,83,3,0,0,0,1,2
0,|MO|CL|BB|,,,,316,315,316,315,83,3,1,0,0,1,2
0,|CM|JA|PO|,,,,316,315,316,315,83,3,10,1,10,1,2
1,|TH|JV|,,chapter,2.3.10,317,316,317,316,84,2,45,2,14,0,0
0,|ZE|CC|,,,,318,317,318,317,84,2,6,0,0,1,1
0,|GU|JA|,,,,318,317,318,317,84,2,8,0,0,0,0
0,|MI|CO|,,,,318,317,318,317,84,2,8,0,0,2,0
0,|MR|NP|,,,,318,317,318,317,84,2,7,0,0,1,1
0,|FT|MM|,,,,318,317,318,317,84,2,5,0,0,0,0
0,|BU|ME|,,,,318,317,318,317,84,2,10,0,0,2,0
0,|TM|CO|,,,,318,317,318,317,84,2,15,4,12,2,0
0,|LI|XB|,,,,318,317,318,317,84,2,4,0,0,0,0
0,|AZ|BJ|,,,,318,317,318,317,84,2,1,0,0,1,1
0,|TG|FA|,,,,318,317,318,317,84,2,4,0,0,0,0
0,|CV|JO|,,,,318,317,318,317,84,2,1,0,0,0,0
0,|HL|GI|,,,,318,317,318,317,84,2,0,0,0,1,1
0,|BU|BZ|,,,,318,317,318,317,84,2,1,0,0,1,1
0,|CC|GR|,,,,318,317,318,317,84,2,2,0,0,0,0
0,|PL|FF|,,,,318,317,318,317,84,2,2,0,0,1,1
0,|GI|GT|,,,,318,317,318,317,84,2,0,0,0,0,0
0,|FT|TS|,,,,318,317,318,317,84,2,5,0,0,1,1
0,|PL|JD|,,,,318,317,318,317,84,2,0,0,0,1,1
0,|MI|FE|,,,,318,317,318,317,84,2,0,0,0,1,1
0,|XA|FF|,,,,318,317,318,317,84,2,2,0,0,0,0
1,|CO|JV|,,chapter,2.4.1,319,318,319,318,85,2,47,3,12,1,1
0,|BT|ME|,,,,320,319,320,319,85,2,10,0,0,2,0
0,|EP|MM|,,,,320,319,320,319,85,2,1,0,0,1,1
0,|CL|FT|,,,,320,319,320,319,85,2,6,0,0,1,1
0,|BR|FA|,,,,320,319,320,319,85,2,6,0,0,0,0
0,|BM|JL|,,,,320,319,320,319,85,2,4,0,2,0,0
0,|MN|BO|,,,,320,319,320,319,85,2,0,0,0,1,1
0,|JL|JV|,,,,320,319,320,319,85,2,40,1,4,0,0
0,|FV|CL|,,,,320,319,320,319,85,2,6,0,0,2,0
0,|TS|MN|,,,,320,319,320,319,85,2,0,0,0,2,0
0,|GI|MY|,,,,320,319,320,319,85,2,19,0,0,0,0
0,|JV|BT|,,,,320,319,320,319,85,2,39,0,0,1,1
0,|VI|JD|,,,,320,319,320,319,85,2,2,0,0,1,1
0,|GT|JO|,,,,320,319,320,319,85,2,0,0,0,0,0
0,|BS|MR|,,,,320,319,320,319,85,2,1,0,0,1,1
0,|BS|EP|,,,,320,319,320,319,85,2,1,0,0,1,1
0,|CO|ME|,,,,320,319,320,319,85,2,18,0,6,2,0
0,|GP|MG|,,,,320,319,320,319,85,2,1,0,0,1,1
0,|QU|MY|,,,,320,319,320,319,85,2,19,0,0,0,0
0,|EP|BM|,,,,320,319,320,319,85,2,4,0,2,1,1
0,|MB|SN|,,,,320,319,320,319,85,2,11,0,4,1,1
1,|CO|JV|,,chapter,2.4.2,321,320,321,320,86,2,49,4,12,1,1
0,|MO|FE|,,,,322,321,322,321,86,2,0,0,0,0,0
0,|FN|VI|,,,,322,321,322,321,86,2,20,2,2,2,0
0,|MG|BA|,,,,322,321,322,321,86,2,0,0,0,1,1
0,|VI|GE|,,,,322,321,322,321,86,2,3,0,0,1,1
0,|FA|GI|,,,,322,321,322,321,86,2,4,0,0,0,0
0,|JU|MM|,,,,322,321,322,321,86,2,3,0,0,0,0
0,|GG|JL|,,,,322,321,322,321,86,2,2,0,0,0,0
0,|MA|HL|,,,,322,321,322,321,86,2,0,0,0,1,1
0,|MO|JD|,,,,322,321,322,321,86,2,0,0,0,0,0
0,|TS|TG|,,,,322,321,322,321,86,2,0,0,0,1,1
0,|NP|DA|,,,,322,321,322,321,86,2,11,0,0,1,1
0,|CC|HL|,,,,322,321,322,321,86,2,2,0,0,1,1
