IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,EVENT,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,sender_activity,receiver_popularity,repetition,reciprocity,is.ICRs,is.ICRr,closure
0,7,27,225,,265,226,225,225,0,1,0,0,0,0,0
1,15,32,226,call,266,227,226,226,9,99,7,9,0,1,18
0,15,3,226,,266,227,226,226,9,4,0,0,0,0,35
1,32,15,227,call,267,228,227,227,80,12,9,8,1,0,18
1,15,32,228,call,268,229,228,228,10,100,8,10,0,1,18
1,32,23,229,call,269,230,229,229,81,0,0,0,1,0,0
0,24,32,229,,269,230,229,229,5,101,3,3,0,1,10
1,23,32,230,call,270,231,230,230,0,101,0,1,0,1,0
0,23,4,230,,270,231,230,230,0,0,0,0,0,0,0
1,32,23,231,call,271,232,231,231,82,1,1,1,1,0,0
0,29,25,231,,271,232,231,231,3,0,0,0,0,0,0
1,23,32,232,call,272,233,232,232,1,102,1,2,0,1,0
0,2,18,232,,272,233,232,232,1,1,0,0,0,0,0
1,32,23,233,call,273,234,233,233,83,2,2,2,1,0,0
0,7,24,233,,273,234,233,233,0,3,0,0,0,0,0
1,23,32,234,call,274,235,234,234,2,103,2,3,0,1,0
1,32,23,235,call,275,236,235,235,84,3,3,3,1,0,0
0,7,11,235,,275,236,235,235,0,5,0,0,0,0,0
1,23,32,236,call,276,237,236,236,3,104,3,4,0,1,0
0,26,34,236,,276,237,236,236,3,0,0,0,0,0,0
1,32,23,237,call,277,238,237,237,85,4,4,4,1,0,0
0,13,34,237,,277,238,237,237,0,0,0,0,1,0,0
1,23,32,238,call,278,239,238,238,4,105,4,5,0,1,0
0,1,14,238,,278,239,238,238,0,1,0,0,0,1,0
1,32,19,239,call,279,240,239,239,86,2,2,3,1,0,0
0,37,7,239,,279,240,239,239,4,0,0,0,0,0,0
1,19,32,240,call,280,241,240,240,3,106,3,3,0,1,0
0,21,17,240,,280,241,240,240,0,0,0,0,0,0,0
1,32,19,241,call,281,242,241,241,87,3,3,4,1,0,0
0,16,28,241,,281,242,241,241,54,0,0,0,0,0,0
1,19,32,242,call,282,243,242,242,4,107,4,4,0,1,0
0,32,35,242,,282,243,242,242,88,2,0,0,1,0,0
1,32,18,243,call,283,244,243,243,88,1,1,2,1,0,0
0,23,19,243,,283,244,243,243,5,4,0,0,0,0,25
1,15,16,244,call,284,245,244,244,11,46,0,0,0,0,355
0,10,14,244,,284,245,244,244,2,1,0,0,0,1,0
1,32,18,245,call,285,246,245,245,89,2,2,2,1,0,0
0,30,1,245,,285,246,245,245,3,0,0,0,0,0,0
1,16,32,246,call,286,247,246,246,54,108,39,34,0,1,46
0,33,7,246,,286,247,246,246,0,0,0,0,0,0,0
1,32,16,247,call,287,248,247,247,90,47,34,40,1,0,46
0,4,22,247,,287,248,247,247,0,14,0,0,0,0,0
1,16,32,248,call,288,249,248,248,55,109,40,35,0,1,46
0,26,13,248,,288,249,248,248,3,0,0,0,0,1,0
1,32,16,249,call,289,250,249,249,91,48,35,41,1,0,46
0,21,8,249,,289,250,249,249,0,1,0,0,0,0,0
1,15,16,250,call,290,251,250,250,12,49,1,0,0,0,373
0,9,11,250,,290,251,250,250,0,5,0,0,0,0,0
1,16,15,251,call,291,252,251,251,56,13,0,2,0,0,373
0,30,23,251,,291,252,251,251,3,5,0,0,0,0,0
1,15,16,252,call,292,253,252,252,13,50,2,1,0,0,373
0,3,26,252,,292,253,252,252,5,5,0,0,0,0,15
1,16,15,253,call,293,254,253,253,57,14,1,3,0,0,373
0,13,27,253,,293,254,253,253,0,1,0,0,1,0,0
1,15,16,254,call,294,255,254,254,14,51,3,2,0,0,373
0,17,33,254,,294,255,254,254,0,0,0,0,0,0,0
1,16,15,255,call,295,256,255,255,58,15,2,4,0,0,373
0,19,25,255,,295,256,255,255,5,0,0,0,0,0,0
1,25,32,256,call,296,257,256,256,0,110,0,0,0,1,0
0,15,1,256,,296,257,256,256,15,0,0,0,0,0,0
1,32,25,257,call,297,258,257,257,92,0,0,1,1,0,0
0,8,34,257,,297,258,257,257,5,0,0,0,0,0,0
1,25,32,258,call,298,259,258,258,1,111,1,1,0,1,0
0,28,3,258,,298,259,258,258,0,4,0,0,0,0,0
1,32,25,259,call,299,260,259,259,93,1,1,2,1,0,0
0,10,5,259,,299,260,259,259,2,2,0,0,0,0,0
1,1,4,260,call,300,261,260,260,0,0,0,0,0,0,0
0,27,19,260,,300,261,260,260,6,4,0,0,0,0,30
1,4,1,261,call,301,262,261,261,0,0,0,1,0,0,0
0,29,37,261,,301,262,261,261,3,3,0,0,0,0,9
1,1,4,262,call,302,263,262,262,1,1,1,1,0,0,0
0,35,36,262,,302,263,262,262,0,14,0,0,0,0,0
1,4,1,263,call,303,264,263,263,1,1,1,2,0,0,0
0,34,6,263,,303,264,263,263,0,0,0,0,0,0,0
1,1,4,264,call,304,265,264,264,2,2,2,2,0,0,0
0,14,36,264,,304,265,264,264,0,14,0,0,1,0,0
1,4,1,265,call,305,266,265,265,2,2,2,3,0,0,0
0,16,18,265,,305,266,265,265,59,3,0,0,0,0,82
1,1,4,266,call,306,267,266,266,3,3,3,3,0,0,0
0,13,12,266,,306,267,266,266,0,0,0,0,1,0,0
1,4,1,267,call,307,268,267,267,3,3,3,4,0,0,0
0,6,12,267,,307,268,267,267,0,0,0,0,0,0,0
1,1,4,268,call,308,269,268,268,4,4,4,4,0,0,0
0,5,30,268,,308,269,268,268,2,3,0,0,0,0,0
1,16,32,269,call,309,270,269,269,59,112,41,36,0,1,76
0,14,12,269,,309,270,269,269,0,0,0,0,1,0,0
1,32,16,270,call,310,271,270,270,94,52,36,42,1,0,76
0,12,34,270,,310,271,270,270,0,0,0,0,0,0,0
1,16,32,271,call,311,272,271,271,60,113,42,37,0,1,76
0,32,31,271,,311,272,271,271,95,2,0,1,1,0,10
1,32,16,272,call,312,273,272,272,95,53,37,43,1,0,76
0,32,22,272,,312,273,272,272,95,14,9,8,1,0,67
1,16,32,273,call,313,274,273,273,61,114,43,38,0,1,76
0,8,3,273,,313,274,273,273,5,4,0,0,0,0,15
1,32,16,274,call,314,275,274,274,96,54,38,44,1,0,76
0,15,28,274,,314,275,274,274,15,0,0,0,0,0,0
1,16,32,275,call,315,276,275,275,62,115,44,39,0,1,76
0,18,10,275,,315,276,275,275,2,1,0,0,0,0,0
1,18,32,276,call,316,277,276,276,2,116,2,3,0,1,0
0,16,4,276,,316,277,276,276,63,5,0,0,0,0,0
1,32,18,277,call,317,278,277,277,97,3,3,3,1,0,0
0,24,9,277,,317,278,277,277,5,0,0,0,0,0,0
1,18,32,278,call,318,279,278,278,3,117,3,4,0,1,0
0,36,21,278,,318,279,278,278,13,0,0,0,0,0,0
1,32,18,279,call,319,280,279,279,98,4,4,4,1,0,0
0,8,10,279,,319,280,279,279,5,1,0,0,0,0,0
1,18,32,280,call,320,281,280,280,4,118,4,5,0,1,0
0,12,1,280,,320,281,280,280,0,4,0,0,0,0,0
1,32,18,281,call,321,282,281,281,99,5,5,5,1,0,0
0,26,24,281,,321,282,281,281,3,3,0,0,0,0,9
1,18,32,282,call,322,283,282,282,5,119,5,6,0,1,0
0,8,18,282,,322,283,282,282,5,6,0,0,0,0,15
1,32,18,283,call,323,284,283,283,100,6,6,6,1,0,0
0,14,16,283,,323,284,283,283,0,55,0,0,1,0,0
1,18,32,284,call,324,285,284,284,6,120,6,7,0,1,0
0,11,32,284,,324,285,284,284,7,120,3,0,0,1,126
1,32,18,285,call,325,286,285,285,101,7,7,7,1,0,0
1,18,32,286,call,326,287,286,286,7,121,7,8,0,1,0
0,25,18,286,,326,287,286,286,2,8,0,0,0,0,14
1,32,18,287,call,327,288,287,287,102,8,8,8,1,0,0
0,26,3,287,,327,288,287,287,3,4,0,0,0,0,15
1,18,32,288,call,328,289,288,288,8,122,8,9,0,1,0
0,23,22,288,,328,289,288,288,5,14,0,0,0,0,40
1,25,32,289,call,329,290,289,289,2,123,2,2,0,1,0
0,34,21,289,,329,290,289,289,0,0,0,0,0,0,0
1,32,16,290,call,330,291,290,290,103,55,39,45,1,0,76
0,11,17,290,,330,291,290,290,7,0,0,0,0,0,0
1,16,32,291,call,331,292,291,291,63,124,45,40,0,1,76
0,22,26,291,,331,292,291,291,13,5,0,0,0,0,24
1,32,16,292,call,332,293,292,292,104,56,40,46,1,0,76
0,32,33,292,,332,293,292,292,104,0,0,0,1,0,0
1,16,32,293,call,333,294,293,293,64,125,46,41,0,1,76
0,11,5,293,,333,294,293,293,7,2,0,0,0,0,6
1,32,16,294,call,334,295,294,294,105,57,41,47,1,0,76
0,22,35,294,,334,295,294,294,13,2,0,0,0,0,0
1,16,32,295,call,335,296,295,295,65,126,47,42,0,1,76
0,12,25,295,,335,296,295,295,0,2,0,0,0,0,0
1,32,16,296,call,336,297,296,296,106,58,42,48,1,0,76
0,7,21,296,,336,297,296,296,0,0,0,0,0,0,0
1,16,32,297,call,337,298,297,297,66,127,48,43,0,1,76
0,31,15,297,,337,298,297,297,3,16,0,0,0,0,9
1,32,16,298,call,338,299,298,298,107,59,43,49,1,0,76
0,35,36,298,,338,299,298,298,0,14,0,0,0,0,0
1,16,32,299,call,339,300,299,299,67,128,49,44,0,1,76
0,8,28,299,,339,300,299,299,5,0,0,0,0,0,0
1,32,16,300,call,340,301,300,300,108,60,44,50,1,0,76
0,24,34,300,,340,301,300,300,5,0,0,0,0,0,0
1,16,32,301,call,341,302,301,301,68,129,50,45,0,1,76
0,30,13,301,,341,302,301,301,3,0,0,0,0,1,0
1,32,16,302,call,342,303,302,302,109,61,45,51,1,0,76
0,25,36,302,,342,303,302,302,3,14,0,0,0,0,18
1,22,32,303,call,343,304,303,303,13,130,8,9,0,1,76
0,20,25,303,,343,304,303,303,2,2,0,0,0,0,6
1,32,22,304,call,344,305,304,304,110,14,9,9,1,0,76
0,23,8,304,,344,305,304,304,5,1,0,0,0,0,15
1,22,32,305,call,345,306,305,305,14,131,9,10,0,1,76
0,12,10,305,,345,306,305,305,0,1,0,0,0,0,0
1,25,32,306,call,346,307,306,306,3,132,3,2,0,1,0
0,26,13,306,,346,307,306,306,3,0,0,0,0,1,0
1,32,25,307,call,347,308,307,307,111,2,2,4,1,0,0
0,17,25,307,,347,308,307,307,0,2,0,0,0,0,0
1,25,32,308,call,348,309,308,308,4,133,4,3,0,1,0
0,37,24,308,,348,309,308,308,4,3,0,0,0,0,9
1,22,32,309,call,349,310,309,309,15,134,10,10,0,1,76
0,19,34,309,,349,310,309,309,5,0,0,0,0,0,0
1,32,22,310,call,350,311,310,310,112,15,10,11,1,0,76
0,37,12,310,,350,311,310,310,4,0,0,0,0,0,0
1,22,32,311,call,351,312,311,311,16,135,11,11,0,1,76
0,27,21,311,,351,312,311,311,6,0,0,0,0,0,0
1,32,16,312,call,352,313,312,312,113,62,46,51,1,0,80
0,33,5,312,,352,313,312,312,0,2,0,0,0,0,0
1,25,32,313,call,353,314,313,313,5,136,5,3,0,1,0
0,20,16,313,,353,314,313,313,2,63,0,0,0,0,102
1,32,25,314,call,354,315,314,314,114,3,3,6,1,0,0
0,34,9,314,,354,315,314,314,0,0,0,0,0,0,0
1,25,32,315,call,355,316,315,315,6,137,6,4,0,1,0
0,26,13,315,,355,316,315,315,3,0,0,0,0,1,0
1,32,25,316,call,356,317,316,316,115,4,4,7,1,0,0
0,16,15,316,,356,317,316,316,69,16,3,4,0,0,463
1,21,32,317,call,357,318,317,317,0,138,0,0,0,1,0
0,36,33,317,,357,318,317,317,13,0,0,0,0,0,0
1,32,21,318,call,358,319,318,318,116,0,0,1,1,0,0
0,19,1,318,,358,319,318,318,5,4,0,0,0,0,0
1,21,32,319,call,359,320,319,319,1,139,1,1,0,1,0
0,17,11,319,,359,320,319,319,0,5,0,0,0,0,0
1,32,21,320,call,360,321,320,320,117,1,1,2,1,0,0
0,12,37,320,,360,321,320,320,0,3,0,0,0,0,0
1,21,32,321,call,361,322,321,321,2,140,2,2,0,1,0
0,30,36,321,,361,322,321,321,3,14,0,0,0,0,15
1,32,21,322,call,362,323,322,322,118,2,2,3,1,0,0
0,12,2,322,,362,323,322,322,0,1,0,0,0,0,0
1,21,32,323,call,363,324,323,323,3,141,3,3,0,1,0
0,31,17,323,,363,324,323,323,3,0,0,0,0,0,0
1,25,32,324,call,364,325,324,324,7,142,7,5,0,1,0
0,7,28,324,,364,325,324,324,0,0,0,0,0,0,0
1,32,25,325,call,365,326,325,325,119,5,5,8,1,0,0
0,24,1,325,,365,326,325,325,5,4,0,0,0,0,0
1,16,36,326,call,366,327,326,326,69,14,5,5,0,0,306
0,15,12,326,,366,327,326,326,15,0,0,0,0,0,0
1,36,16,327,call,367,328,327,327,13,63,5,6,0,0,306
0,37,30,327,,367,328,327,327,4,3,0,0,0,0,0
1,36,16,328,call,368,329,328,328,14,64,6,6,0,0,306
0,37,22,328,,368,329,328,328,4,16,0,0,0,0,36
1,16,36,329,call,369,330,329,329,70,15,6,7,0,0,306
0,10,25,329,,369,330,329,329,2,6,0,0,0,0,0
1,36,16,330,call,370,331,330,330,15,65,7,7,0,0,306
0,1,36,330,,370,331,330,330,5,16,0,0,0,0,0
1,16,36,331,call,371,332,331,331,71,16,7,8,0,0,306
0,37,13,331,,371,332,331,331,4,0,0,0,0,1,0
1,32,16,332,call,372,333,332,332,120,66,47,51,1,0,95
0,23,10,332,,372,333,332,332,5,1,0,0,0,0,0
1,16,32,333,call,373,334,333,333,72,143,51,48,0,1,95
0,18,2,333,,373,334,333,333,9,1,0,0,0,0,0
1,31,32,334,call,374,335,334,334,3,144,1,0,0,1,10
0,31,29,334,,374,335,334,334,3,1,0,0,0,0,3
1,32,31,335,call,375,336,335,335,121,2,0,2,1,0,10
0,8,14,335,,375,336,335,335,5,1,0,0,0,1,0
1,31,32,336,call,376,337,336,336,4,145,2,1,0,1,10
0,19,28,336,,376,337,336,336,5,0,0,0,0,0,0
1,32,31,337,call,377,338,337,337,122,3,1,3,1,0,10
0,30,33,337,,377,338,337,337,3,0,0,0,0,0,0
1,31,32,338,call,378,339,338,338,5,146,3,2,0,1,10
0,17,30,338,,378,339,338,338,0,3,0,0,0,0,0
1,32,31,339,call,379,340,339,339,123,4,2,4,1,0,10
0,30,10,339,,379,340,339,339,3,1,0,0,0,0,0
1,32,16,340,call,380,341,340,340,124,67,48,52,1,0,95
0,1,31,340,,380,341,340,340,5,5,0,0,0,0,0
1,16,32,341,call,381,342,341,341,73,147,52,49,0,1,95
0,35,22,341,,381,342,341,341,0,16,0,0,0,0,0
1,32,16,342,call,382,343,342,342,125,68,49,53,1,0,95
0,5,18,342,,382,343,342,342,2,9,0,0,0,0,18
1,16,32,343,call,383,344,343,343,74,148,53,50,0,1,95
0,8,18,343,,383,344,343,343,5,9,0,0,0,0,27
1,30,32,344,call,384,345,344,344,3,149,0,0,0,1,150
0,7,20,344,,384,345,344,344,0,2,0,0,0,0,0
1,32,30,345,call,385,346,345,345,126,3,0,1,1,0,150
0,34,36,345,,385,346,345,345,0,17,0,0,0,0,0
1,30,32,346,call,386,347,346,346,4,150,1,1,0,1,150
0,10,28,346,,386,347,346,346,2,0,0,0,0,0,0
1,9,32,347,call,387,348,347,347,0,151,0,0,0,1,0
0,27,33,347,,387,348,347,347,6,0,0,0,0,0,0
1,6,32,348,call,388,349,348,348,0,152,0,0,0,1,0
0,34,5,348,,388,349,348,348,0,2,0,0,0,0,0
1,22,32,349,call,389,350,349,349,17,153,12,11,0,1,80
0,37,25,349,,389,350,349,349,4,6,0,0,0,0,24
1,32,22,350,call,390,351,350,350,127,16,11,13,1,0,80
0,23,32,350,,390,351,350,350,5,154,5,5,0,1,0
1,22,32,351,call,391,352,351,351,18,154,13,12,0,1,80
0,8,21,351,,391,352,351,351,5,3,0,0,0,0,12
1,32,22,352,call,392,353,352,352,128,17,12,14,1,0,80
0,15,11,352,,392,353,352,352,15,5,0,0,0,0,41
1,34,32,353,call,393,354,353,353,0,155,0,0,0,1,0
0,29,10,353,,393,354,353,353,3,1,0,0,0,0,0
1,32,34,354,call,394,355,354,354,129,0,0,1,1,0,0
0,32,37,354,,394,355,354,354,129,3,3,3,1,0,0
1,34,32,355,call,395,356,355,355,1,156,1,1,0,1,0
0,13,37,355,,395,356,355,355,0,3,0,0,1,0,0
1,32,34,356,call,396,357,356,356,130,1,1,2,1,0,0
0,19,15,356,,396,357,356,356,5,16,0,0,0,0,45
1,32,22,357,call,397,358,357,357,131,18,13,14,1,0,80
1,22,32,358,call,398,359,358,358,19,157,14,14,0,1,80
0,29,28,358,,398,359,358,358,3,0,0,0,0,0,0
1,21,36,359,call,399,360,359,359,4,17,0,0,0,0,24
0,4,9,359,,399,360,359,359,4,0,0,0,0,0,0
1,16,21,360,call,400,361,360,360,75,3,0,0,0,0,224
0,14,21,360,,400,361,360,360,0,3,0,0,1,0,0
1,16,32,361,call,401,362,361,361,76,158,54,50,0,1,107
0,15,10,361,,401,362,361,361,15,1,0,0,0,0,0
1,32,16,362,call,402,363,362,362,132,69,50,55,1,0,107
0,37,29,362,,402,363,362,362,4,1,0,0,0,0,9
1,16,32,363,call,403,364,363,363,77,159,55,51,0,1,107
0,32,17,363,,403,364,363,363,133,0,0,0,1,0,0
1,32,16,364,call,404,365,364,364,133,70,51,56,1,0,107
0,18,11,364,,404,365,364,364,9,5,0,0,0,0,27
1,16,32,365,call,405,366,365,365,78,160,56,52,0,1,107
0,19,8,365,,405,366,365,365,5,1,0,0,0,0,15
1,32,22,366,call,406,367,366,366,134,19,14,15,1,0,82
0,15,5,366,,406,367,366,366,15,2,0,0,0,0,18
1,22,32,367,call,407,368,367,367,20,161,15,15,0,1,82
0,27,3,367,,407,368,367,367,6,4,0,0,0,0,30
1,32,22,368,call,408,369,368,368,135,20,15,16,1,0,82
0,12,27,368,,408,369,368,368,0,1,0,0,0,0,0
1,22,32,369,call,409,370,369,369,21,162,16,16,0,1,82
0,16,25,369,,409,370,369,369,79,6,0,0,0,0,456
1,33,32,370,call,410,371,370,370,0,163,0,0,0,1,0
0,33,35,370,,410,371,370,370,0,2,0,0,0,0,0
1,33,32,371,call,411,372,371,371,1,164,1,0,0,1,0
0,5,23,371,,411,372,371,371,2,5,0,0,0,0,10
1,32,16,372,call,412,373,372,372,136,71,52,57,1,0,111
0,27,25,372,,412,373,372,372,6,6,0,0,0,0,48
1,32,33,373,call,413,374,373,373,137,0,0,2,1,0,0
0,15,23,373,,413,374,373,373,15,5,0,0,0,0,45
1,16,32,374,call,414,375,374,374,79,165,57,53,0,1,111
0,14,5,374,,414,375,374,374,0,2,0,0,1,0,0
1,32,16,375,call,415,376,375,375,138,72,53,58,1,0,111
0,5,33,375,,415,376,375,375,2,1,0,0,0,0,4
1,16,32,376,call,416,377,376,376,80,166,58,54,0,1,111
0,2,1,376,,416,377,376,376,1,4,0,0,0,0,0
1,32,33,377,call,417,378,377,377,139,1,1,2,1,0,0
0,13,18,377,,417,378,377,377,0,9,0,0,1,0,0
1,33,32,378,call,418,379,378,378,2,167,2,2,0,1,0
0,9,11,378,,418,379,378,378,1,5,0,0,0,0,3
1,16,15,379,call,419,380,379,379,81,16,3,4,0,0,535
0,4,31,379,,419,380,379,379,4,5,0,0,0,0,0
1,15,16,380,call,420,381,380,380,15,73,4,4,0,0,535
0,20,21,380,,420,381,380,380,2,4,0,0,0,0,8
1,16,15,381,call,421,382,381,381,82,17,4,5,0,0,535
0,24,17,381,,421,382,381,381,5,0,0,0,0,0,0
1,15,16,382,call,422,383,382,382,16,74,5,5,0,0,535
0,13,27,382,,422,383,382,382,0,1,0,0,1,0,0
1,32,16,383,call,423,384,383,383,140,75,54,59,1,0,131
0,37,10,383,,423,384,383,383,4,1,0,0,0,0,0
1,16,32,384,call,424,385,384,384,83,168,59,55,0,1,131
0,10,32,384,,424,385,384,384,2,168,0,0,0,1,4
1,17,32,385,call,425,386,385,385,0,169,0,0,0,1,0
0,24,19,385,,425,386,385,385,5,4,0,0,0,0,15
1,32,17,386,call,426,387,386,386,141,0,0,1,1,0,0
0,20,4,386,,426,387,386,386,2,5,0,0,0,0,0
1,16,17,387,call,427,388,387,387,84,1,0,0,0,0,60
0,27,34,387,,427,388,387,387,6,2,0,0,0,0,12
1,21,36,388,call,428,389,388,388,5,18,1,0,0,0,24
0,33,28,388,,428,389,388,388,3,0,0,0,0,0,0
1,36,21,389,call,429,390,389,389,16,4,0,2,0,0,24
0,3,30,389,,429,390,389,389,5,4,0,0,0,0,10
1,21,36,390,call,430,391,390,390,6,19,2,1,0,0,24
0,16,33,390,,430,391,390,390,85,2,0,0,0,0,180
1,36,21,391,call,431,392,391,391,17,5,1,3,0,0,24
0,29,35,391,,431,392,391,391,3,2,0,0,0,0,0
1,21,36,392,call,432,393,392,392,7,20,3,2,0,0,24
0,31,36,392,,432,393,392,392,6,20,2,2,0,0,24
1,36,21,393,call,433,394,393,393,18,6,2,4,0,0,24
0,10,21,393,,433,394,393,393,2,6,0,0,0,0,0
1,21,36,394,call,434,395,394,394,8,21,4,3,0,0,24
0,24,14,394,,434,395,394,394,5,1,0,0,0,1,0
1,32,16,395,call,435,396,395,395,142,76,55,60,1,0,132
0,8,18,395,,435,396,395,395,5,9,0,0,0,0,27
1,16,32,396,call,436,397,396,396,85,170,60,56,0,1,132
0,32,33,396,,436,397,396,396,143,2,2,3,1,0,0
1,32,16,397,call,437,398,397,397,143,77,56,61,1,0,132
0,14,6,397,,437,398,397,397,0,0,0,0,1,0,0
1,16,32,398,call,438,399,398,398,86,171,61,57,0,1,132
0,17,3,398,,438,399,398,398,1,4,0,0,0,0,5
1,16,32,399,call,439,400,399,399,87,172,62,57,0,1,132
0,15,25,399,,439,400,399,399,17,6,0,0,0,0,72
1,32,16,400,call,440,401,400,400,144,78,57,63,1,0,132
0,24,25,400,,440,401,400,400,5,6,0,0,0,0,24
1,32,16,401,call,441,402,401,401,145,79,58,63,1,0,132
0,27,18,401,,441,402,401,401,6,9,0,0,0,0,54
1,16,32,402,call,442,403,402,402,88,173,63,59,0,1,132
0,7,24,402,,442,403,402,402,0,3,0,0,0,0,0
1,32,16,403,call,443,404,403,403,146,80,59,64,1,0,132
0,19,4,403,,443,404,403,403,5,5,0,0,0,0,0
1,16,32,404,call,444,405,404,404,89,174,64,60,0,1,132
0,21,13,404,,444,405,404,404,9,0,0,0,0,1,0
1,32,16,405,call,445,406,405,405,147,81,60,65,1,0,132
0,16,12,405,,445,406,405,405,90,0,0,0,0,0,0
1,24,16,406,call,446,407,406,406,5,82,0,0,0,0,211
0,28,34,406,,446,407,406,406,0,2,0,0,0,0,0
1,16,24,407,call,447,408,407,407,90,3,0,1,0,0,211
0,15,32,407,,447,408,407,407,17,175,9,10,0,1,398
1,24,16,408,call,448,409,408,408,6,83,1,1,0,0,211
0,22,36,408,,448,409,408,408,22,22,0,0,0,0,110
1,16,24,409,call,449,410,409,409,91,4,1,2,0,0,211
0,29,9,409,,449,410,409,409,3,0,0,0,0,0,3
1,25,32,410,call,450,411,410,410,8,175,8,6,0,1,0
0,5,25,410,,450,411,410,410,2,6,0,0,0,0,16
1,32,16,411,call,451,412,411,411,148,84,61,65,1,0,138
0,21,6,411,,451,412,411,411,9,0,0,0,0,0,4
1,16,32,412,call,452,413,412,412,92,176,65,62,0,1,138
0,5,2,412,,452,413,412,412,2,1,0,0,0,0,0
1,32,16,413,call,453,414,413,413,149,85,62,66,1,0,138
0,5,23,413,,453,414,413,413,2,5,0,0,0,0,10
1,16,32,414,call,454,415,414,414,93,177,66,63,0,1,138
0,27,31,414,,454,415,414,414,6,5,0,0,0,0,24
1,32,16,415,call,455,416,415,415,150,86,63,67,1,0,138
0,3,28,415,,455,416,415,415,5,0,0,0,0,0,0
1,21,32,416,call,456,417,416,416,9,178,4,3,0,1,25
0,3,11,416,,456,417,416,416,5,5,0,0,0,0,15
1,32,21,417,call,457,418,417,417,151,7,3,5,1,0,25
0,10,5,417,,457,418,417,417,2,2,0,0,0,0,0
1,21,32,418,call,458,419,418,418,10,179,5,4,0,1,25
0,33,27,418,,458,419,418,418,3,1,0,0,0,0,18
1,21,30,419,call,459,420,419,419,11,4,0,0,0,0,12
0,2,34,419,,459,420,419,419,1,2,0,0,0,0,0
1,32,16,420,call,460,421,420,420,152,87,64,67,1,0,139
0,20,32,420,,460,421,420,420,2,180,2,2,0,1,0
1,16,32,421,call,461,422,421,421,94,180,67,65,0,1,139
0,34,32,421,,461,422,421,421,2,180,2,2,0,1,0
1,32,16,422,call,462,423,422,422,153,88,65,68,1,0,139
0,35,22,422,,462,423,422,422,0,21,0,0,0,0,0
1,16,32,423,call,463,424,423,423,95,181,68,66,0,1,139
0,19,17,423,,463,424,423,423,5,2,0,0,0,0,5
1,32,21,424,call,464,425,424,424,154,8,4,6,1,0,26
0,16,2,424,,464,425,424,424,96,1,0,0,0,0,0
1,21,32,425,call,465,426,425,425,12,182,6,5,0,1,26
0,7,1,425,,465,426,425,425,0,4,0,0,0,0,0
1,32,21,426,call,466,427,426,426,155,9,5,7,1,0,26
0,29,10,426,,466,427,426,426,3,1,0,0,0,0,0
1,21,36,427,call,467,428,427,427,13,22,5,3,0,0,42
0,15,26,427,,467,428,427,427,17,5,0,0,0,0,27
1,36,21,428,call,468,429,428,428,19,10,3,6,0,0,42
0,15,7,428,,468,429,428,428,17,0,0,0,0,0,0
1,21,36,429,call,469,430,429,429,14,23,6,4,0,0,42
0,12,10,429,,469,430,429,429,0,1,0,0,0,0,0
1,36,21,430,call,470,431,430,430,20,11,4,7,0,0,42
0,24,17,430,,470,431,430,430,7,2,0,0,0,0,3
1,21,36,431,call,471,432,431,431,15,24,7,5,0,0,42
0,3,33,431,,471,432,431,431,5,2,0,0,0,0,15
1,36,21,432,call,472,433,432,432,21,12,5,8,0,0,42
0,7,37,432,,472,433,432,432,0,3,0,0,0,0,0
1,21,36,433,call,473,434,433,433,16,25,8,6,0,0,42
0,27,29,433,,473,434,433,433,6,1,0,0,0,0,18
1,30,32,434,call,474,435,434,434,5,183,2,1,0,1,198
0,34,24,434,,474,435,434,434,2,5,0,0,0,0,6
1,32,30,435,call,475,436,435,435,156,5,1,3,1,0,198
0,18,26,435,,475,436,435,435,9,5,0,0,0,0,27
1,30,32,436,call,476,437,436,436,6,184,3,2,0,1,198
0,7,11,436,,476,437,436,436,0,5,0,0,0,0,0
1,32,30,437,call,477,438,437,437,157,6,2,4,1,0,198
0,37,35,437,,477,438,437,437,4,2,0,0,0,0,0
1,30,32,438,call,478,439,438,438,7,185,4,3,0,1,198
0,10,4,438,,478,439,438,438,2,5,0,0,0,0,0
1,16,32,439,call,479,440,439,439,96,186,69,66,0,1,147
0,32,2,439,,479,440,439,439,158,1,0,0,1,0,0
1,32,16,440,call,480,441,440,440,158,89,66,70,1,0,147
0,31,22,440,,480,441,440,440,6,21,0,0,0,0,68
1,16,32,441,call,481,442,441,441,97,187,70,67,0,1,147
0,25,28,441,,481,442,441,441,9,0,0,0,0,0,0
1,32,16,442,call,482,443,442,442,159,90,67,71,1,0,147
0,9,4,442,,482,443,442,442,1,5,0,0,0,0,0
1,24,16,443,call,483,444,443,443,7,91,2,2,0,0,229
1,16,24,444,call,484,445,444,444,98,5,2,3,0,0,229
0,28,14,444,,484,445,444,444,0,1,0,0,0,1,0
1,24,16,445,call,485,446,445,445,8,92,3,3,0,0,229
0,21,10,445,,485,446,445,445,17,1,0,0,0,0,0
1,16,24,446,call,486,447,446,446,99,6,3,4,0,0,229
0,8,34,446,,486,447,446,446,5,2,0,0,0,0,6
1,24,16,447,call,487,448,447,447,9,93,4,4,0,0,229
0,21,29,447,,487,448,447,447,17,1,0,0,0,0,21
1,16,24,448,call,488,449,448,448,100,7,4,5,0,0,229
0,12,9,448,,488,449,448,448,0,0,0,0,0,0,0
